#  aims_uuid : FC4C6232-86DC-4120-AF99-B9F3EEEC41A6                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.41441441        0.32129027        0.00044404        0.23417443        0.05214706        0.02687853        0.00764621
       -4.39439439        0.44090263        0.00074584        0.32464957        0.07088578        0.03481875        0.00980269
       -4.37437437        0.60287478        0.00125017        0.44876007        0.09604000        0.04447509        0.01234944
       -4.35435435        0.82324243        0.00204295        0.61949210        0.13008999        0.05626696        0.01535042
       -4.33433433        1.12304825        0.00323650        0.85379651        0.17635193        0.07076824        0.01889508
       -4.31431431        1.52824718        0.00496567        1.17250514        0.23898240        0.08869859        0.02309538
       -4.29429429        2.06874521        0.00737990        1.59958257        0.32283436        0.11087419        0.02807419
       -4.27427427        2.77649156        0.01063009        2.16065235        0.43314380        0.13811917        0.03394615
       -4.25425425        3.68273159        0.01485042        2.88087612        0.57505821        0.17115134        0.04079551
       -4.23423423        4.81470279        0.02013632        3.78239447        0.75305097        0.21046414        0.04865688
       -4.21421421        6.19217303        0.02652107        4.88162619        0.97029159        0.25622943        0.05750476
       -4.19419419        7.82426278        0.03395395        6.18675700        1.22805544        0.30824081        0.06725559
       -4.17417417        9.70697335        0.04228400        7.69574035        1.52525773        0.36590835        0.07778291
       -4.15415415       11.82178814        0.05125265        9.39509924        1.85818814        0.42830509        0.08894301
       -4.13413413       14.13563244        0.06049854       11.25976425        2.22050451        0.49425847        0.10060665
       -4.11411411       16.60234709        0.06957620       13.25408850        2.60351629        0.56247454        0.11269157
       -4.09409409       19.16561799        0.07798887       15.33401397        2.99674581        0.63167892        0.12519042
       -4.07407407       21.76299769        0.08523324       17.45012078        3.38870233        0.70075312        0.13818822
       -4.05405405       24.33032523        0.09085113       19.55102486        3.76774812        0.76883796        0.15186316
       -4.03403403       26.80563755        0.09448124       21.58641782        4.12290186        0.83537242        0.16646421
       -4.01401401       29.13173752        0.09590236       23.50909921        4.44443336        0.90004103        0.18226156
       -3.99399399       31.25702311        0.09506019       25.27570276        4.72416724        0.96262177        0.19947115
       -3.97397397       33.13490871        0.09207236       26.84639718        4.95551976        1.02275641        0.21816299
       -3.95395395       34.72291334        0.08721023       28.18442860        5.13340334        1.07969940        0.23817176
