#  aims_uuid : FC4C6232-86DC-4120-AF99-B9F3EEEC41A6                                
# Angular momentum resolved density for species Moas calculated by FHI-aims
# The energy reference for this output is the chemical potential, mu =       -4.845704 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -2.09123321       33.87663087        0.33383737        2.49317415       30.47814939        0.52015772        0.05131224
       -2.07121319       36.75285567        0.35095847        2.44169116       33.39118490        0.52129854        0.04772259
       -2.05119317       39.44499132        0.36652295        2.41363448       36.09457662        0.52544160        0.04481568
       -2.03117315       41.80495488        0.38013902        2.40774640       38.44328516        0.53127052        0.04251378
       -2.01115313       43.69220793        0.39125231        2.41957455       40.30358447        0.53711783        0.04067877
       -1.99113311       44.99663750        0.39929405        2.44249008       41.57442034        0.54128601        0.03914701
       -1.97111309       45.65944624        0.40387416        2.46908067       42.20632131        0.54240488        0.03776522
       -1.95109307       45.68686421        0.40495960        2.49258015       42.21316548        0.53973914        0.03641984
       -1.93107305       45.15285994        0.40298034        2.50801243       41.67344737        0.53336554        0.03505426
       -1.91105303       44.18947958        0.39882388        2.51282236       40.71999368        0.52416837        0.03367130
       -1.89103301       42.96627883        0.39371002        2.50690385       39.51969668        0.51364625        0.03232203
       -1.87101299       41.66276721        0.38897031        2.49207589       38.24706559        0.50357078        0.03108464
       -1.85099297       40.43928097        0.38578213        2.47116942       37.05671493        0.49557544        0.03003906
       -1.83097295       39.41197492        0.38492040        2.44695795       36.06008168        0.49077139        0.02924350
       -1.81095293       38.63672516        0.38658723        2.42118482       35.31075386        0.48948152        0.02871774
       -1.79093291       38.10492349        0.39036263        2.39391214       34.80105677        0.49115535        0.02843660
       -1.77091289       37.75178525        0.39529229        2.36334299       34.47033097        0.49448462        0.02833438
       -1.75089287       37.47529102        0.40009645        2.32615986       34.22302622        0.49768993        0.02831855
       -1.73087285       37.16167989        0.40345417        2.27829767       33.95273003        0.49890854        0.02828948
       -1.71085283       36.71196354        0.40429776        2.21595837       33.56695725        0.49658907        0.02816110
       -1.69083281       36.06363787        0.40204691        2.13660731       33.00730546        0.48980016        0.02787803
       -1.67081279       35.20283702        0.39672600        2.03969421       32.26060743        0.47838438        0.02742501
       -1.65079277       34.16446962        0.38893681        1.92691553       31.35885980        0.46293062        0.02682687
       -1.63077275       33.02087163        0.37969651        1.80196306       30.36848707        0.44458566        0.02613934
       -1.61075273       31.86238923        0.37018584        1.66984425       29.37216149        0.42476413        0.02543353
       -1.59073271       30.77521168        0.36147453        1.53597120       28.44815147        0.40483633        0.02477815
       -1.57071269       29.82212604        0.35429292        1.40526148       27.65247764        0.38586989        0.02422412
