# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -4.845704 eV
#    Energy (eV)      DOS 
      5.07593396     17.98127004
      5.09595398     19.91638396
      5.11597400     21.68822447
      5.13599402     23.28479668
      5.15601404     24.71662295
      5.17603406     26.00981083
      5.19605408     27.19587769
      5.21607410     28.30087231
      5.23609412     29.33663984
      5.25611414     30.29665588
      5.27613416     31.15777867
      5.29615418     31.88776893
      5.31617420     32.45684772
      5.33619422     32.85029518
      5.35621424     33.07849705
      5.37623426     33.18116867
      5.39625428     33.22376746
      5.41627430     33.28612151
      5.43629432     33.44556313
      5.45631434     33.75870880
      5.47633436     34.24684013
      5.49635438     34.88923524
      5.51637440     35.62682448
      5.53639442     36.37571737
      5.55641444     37.04732161
      5.57643446     37.56985811
      5.59645448     37.90569585
      5.61647450     38.06020114
      5.63649452     38.08026351
      5.65651454     38.04348567
      5.67653456     38.04130638
      5.69655458     38.16043786
      5.71657460     38.46678884
      5.73659462     38.99481919
      5.75661464     39.74360170
      5.77663466     40.67932124
      5.79665468     41.74287166
      5.81667470     42.86068631
      5.83669472     43.95681703
      5.85671474     44.96435914
      5.87673476     45.83448820
      5.89675478     46.54164355
      5.91677480     47.08387150
      5.93679482     47.47811579
      5.95681484     47.75128117
      5.97683486     47.92898973
      5.99685488     48.02476494
      6.01687490     48.03257520
      6.03689492     47.92505294
      6.05691494     47.65834481
      6.07693496     47.18278893
      6.09695498     46.45697634
      6.11697500     45.46174718
      6.13699502     44.21060479
      6.15701504     42.75389698
      6.17703506     41.17561598
      6.19705508     39.58335438
      6.21707510     38.09339300
      6.23709512     36.81380994
      6.25711514     35.82879316
      6.27713516     35.18705081
      6.29715518     34.89644543
      6.31717520     34.92585413
      6.33719522     35.21393615
      6.35721524     35.68319281
      6.37723526     36.25670085
      6.39725528     36.87444062
      6.41727530     37.50635462
      6.43729532     38.16009154
      6.45731534     38.88255693
      6.47733536     39.75554471
      6.49735538     40.88655499
      6.51737540     42.39627700
      6.53739542     44.40421059
      6.55741544     47.01373300
      6.57743546     50.29780967
      6.59745548     54.28657735
      6.61747550     58.95810162
      6.63749552     64.23353247
      6.65751554     69.97751760
      6.67753556     76.00412417
      6.69755558     82.08789107
      6.71757560     87.97924007
      6.73759562     93.42341706
      6.75761564     98.18224396
      6.77763566    102.05787853
      6.79765568    104.91718749
      6.81767570    106.71422170
      6.83769572    107.50703767
      6.85771574    107.46440681
      6.87773576    106.85842728
      6.89775578    106.04095873
      6.91777580    105.40485229
      6.93779582    105.33439164
      6.95781584    106.15225010
      6.97783586    108.07178979
      6.99785588    111.16324490
      7.01787590    115.34025878
      7.03789592    120.36980238
      7.05791594    125.90437646
      7.07793596    131.53139695
      7.09795598    136.83155813
      7.11797600    141.43637304
      7.13799602    145.07533510
      7.15801604    147.60520257
      7.17803606    149.01739595
      7.19805608    149.42374416
      7.21807610    149.02497448
      7.23809612    148.06955166
      7.25811614    146.81199828
      7.27813616    145.47923592
      7.29815618    144.25078986
      7.31817620    143.25447695
      7.33819622    142.57456505
      7.35821624    142.26578240
      7.37823626    142.36527309
      7.39825628    142.89629287
      7.41827630    143.86171514
      7.43829632    145.23077614
      7.45831634    146.92678368
      7.47833636    148.82477350
      7.49835638    150.76540684
      7.51837640    152.58544003
      7.53839642    154.15801050
      7.55841644    155.43060069
      7.57843646    156.44721307
      7.59845648    157.34488438
      7.61847650    158.32216409
      7.63849652    159.58604659
      7.65851654    161.29100991
      7.67853656    163.48682448
      7.69855658    166.08967346
      7.71857660    168.88463114
      7.73859662    171.55881577
      7.75861664    173.75630720
      7.77863666    175.14062959
      7.79865668    175.44963301
      7.81867670    174.53094179
      7.83869672    172.35242929
      7.85871674    168.98927040
      7.87873676    164.59479206
      7.89875678    159.36504380
      7.91877680    153.50635046
      7.93879682    147.21187433
