#  aims_uuid : A391CB3C-1CEF-4591-A2B9-296226787F70                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -8.27827828       28.47246690        0.49562197       25.86307753        1.74539231        0.31517608        0.05319901
       -8.25825826       28.84906970        0.53682126       26.22071685        1.71997850        0.31604171        0.05551137
       -8.23823824       29.51864521        0.58950204       26.84607016        1.70623064        0.31855004        0.05829232
       -8.21821822       30.49693497        0.65473872       27.75436016        1.70356622        0.32273806        0.06153182
       -8.19819820       31.79030685        0.73330931       28.95296107        1.71023501        0.32859114        0.06521032
       -8.17817818       33.40378162        0.82584125       30.44866177        1.72391605        0.33606562        0.06929692
       -8.15815816       35.34572492        0.93289818       32.25175680        1.74223348        0.34509181        0.07374465
       -8.13813814       37.62691044        1.05492845       34.37488739        1.76305489        0.35555554        0.07848417
       -8.11811812       40.25336701        1.19202995       36.82612674        1.78452874        0.36726404        0.08341756
       -8.09809810       43.21440672        1.34354038       39.59762554        1.80491907        0.37990763        0.08841410
       -8.07807808       46.46899114        1.50752832       42.65275062        1.82237012        0.39303217        0.09330992
       -8.05805806       49.93467081        1.68032164       45.91564454        1.83475505        0.40603642        0.09791316
       -8.03803804       53.48339045        1.85624572       49.26719678        1.83972740        0.41820482        0.10201573
       -8.01801802       56.94734191        2.02773490       52.55040230        1.83501441        0.42877846        0.10541184
       -7.99799800       60.13587024        2.18591612       55.58607608        1.81889848        0.43705788        0.10792169
       -7.97797798       62.86159217        2.32164876       58.19724738        1.79075722        0.44252147        0.10941734
       -7.95795796       64.97103189        2.42686663       60.23788457        1.75149903        0.44493581        0.10984585
       -7.93793794       66.37302608        2.49594583       61.61965719        1.70374824        0.44443079        0.10924403
       -7.91791792       67.05763753        2.52676266       62.32992586        1.65169371        0.44151546        0.10773984
       -7.89789790       67.09976164        2.52113802       62.43546837        1.60059716        0.43702059        0.10553750
       -7.87787788       66.64489860        2.48449544       62.06950982        1.55603744        0.43196895        0.10288695
       -7.85785786       65.87899275        2.42475890       61.40377455        1.52302504        0.42739205        0.10004222
       -7.83783784       64.98864096        2.35072841       60.61142129        1.50514718        0.42412714        0.09721694
       -7.81781782       64.12102656        2.27032910       59.82961568        1.50389774        0.42263742        0.09454662
       -7.79779780       63.35358998        2.18917759       59.13113317        1.51831491        0.42289731        0.09206699
       -7.77777778       62.68129649        2.10982729       58.51238171        1.54500006        0.42437332        0.08971411
       -7.75775776       62.02486251        2.03186188       57.90101292        1.57853012        0.42611038        0.08734720
       -7.73773774       61.25769953        1.95276476       57.18102804        1.61220851        0.42690912        0.08478909
       -7.71771772       60.24429927        1.86927743       56.22855558        1.63903490        0.42555656        0.08187481
       -7.69769770       58.87984922        1.77884039       54.94872846        1.65272484        0.42105899        0.07849654
       -7.67767768       57.12089678        1.68071697       53.30412861        1.64859231        0.41282466        0.07463423
       -7.65765766       54.99976233        1.57652315       51.32798520        1.62413172        0.40075718        0.07036509
       -7.63763764       52.62011838        1.47007455       49.11974670        1.57920213        0.38524438        0.06585061
       -7.61761762       50.13618331        1.36665130       46.82536219        1.51580982        0.36705434        0.06130565
       -7.59759760       47.72185435        1.27191735       44.60822742        1.43757852        0.34717317        0.05695789
       -7.57757758       45.53788607        1.19078424       42.61840202        1.34906221        0.32663002        0.05300758
       -7.55755756       43.70471540        1.12648227       40.96721382        1.25507089        0.30635212        0.04959630
       -7.53753754       42.28622771        1.08001925       39.71219677        1.16014422        0.28707723        0.04679023
       -7.51751752       41.28653346        1.05009941       38.85428742        1.06823748        0.26932962        0.04457953
