# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
     -0.85085085      0.26290101
     -0.83083083      0.40800197
     -0.81081081      0.63873769
     -0.79079079      0.97578993
     -0.77077077      1.43904294
     -0.75075075      2.04185946
     -0.73073073      2.78465172
     -0.71071071      3.64900469
     -0.69069069      4.59404719
     -0.67067067      5.55675737
     -0.65065065      6.45726368
     -0.63063063      7.20900831
     -0.61061061      7.73218228
     -0.59059059      7.96761016
     -0.57057057      7.88775601
     -0.55055055      7.50202047
     -0.53053053      6.85492014
     -0.51051051      6.01763620
     -0.49049049      5.07514938
     -0.47047047      4.11217036
     -0.45045045      3.20105204
     -0.43043043      2.39394264
     -0.41041041      1.72002256
     -0.39039039      1.18728251
     -0.37037037      0.78736137
     -0.35035035      0.50164547
     -0.33033033      0.30706783
     -0.31031031      0.18060926
     -0.29029029      0.10213066
     -0.27027027      0.05566412
     -0.25025025      0.02957175
     -0.23023023      0.01605754
     -0.21021021      0.01045699
     -0.19019019      0.01060853
     -0.17017017      0.01648947
     -0.15015015      0.03020467
     -0.13013013      0.05634861
     -0.11011011      0.10270630
     -0.09009009      0.18119462
     -0.07007007      0.30886312
     -0.05005005      0.50867390
     -0.03003003      0.80968825
     -0.01001001      1.24624384
      0.01001001      1.85575980
      0.03003003      2.67499635
      0.05005005      3.73492853
      0.07007007      5.05482460
      0.09009009      6.63654918
      0.11011011      8.46039735
      0.13013013     10.48376737
      0.15015015     12.64360577
      0.17017017     14.86282207
      0.19019019     17.05991034
      0.21021021     19.16007778
      0.23023023     21.10556037
      0.25025025     22.86274182
      0.27027027     24.42428401
      0.29029029     25.80562706
      0.31031031     27.03664198
      0.33033033     28.15052898
      0.35035035     29.17287009
      0.37037037     30.11380875
      0.39039039     30.96558458
      0.41041041     31.70625735
      0.43043043     32.30874964
      0.45045045     32.75276389
      0.47047047     33.03613024
      0.49049049     33.18204717
      0.51051051     33.23960204
      0.53053053     33.27673193
      0.55055055     33.36695387
      0.57057057     33.57313043
      0.59059059     33.93261948
      0.61061061     34.44799027
      0.63063063     35.08605757
      0.65065065     35.78569711
      0.67067067     36.47246124
      0.69069069     37.07617620
      0.71071071     37.54702819
      0.73073073     37.86628893
      0.75075075     38.04950749
      0.77077077     38.14210139
      0.79079079     38.20913336
      0.81081081     38.32215120
      0.83083083     38.54611706
      0.85085085     38.92882571
      0.87087087     39.49419491
      0.89089089     40.23981750
      0.91091091     41.13846303
      0.93093093     42.14285531
      0.95095095     43.19290217
      0.97097097     44.22442611
      0.99099099     45.17822896
      1.01101101     46.00806261
      1.03103103     46.68595704
      1.05105105     47.20359862
      1.07107107     47.56917600
      1.09109109     47.80023224
      1.11111111     47.91427162
      1.13113113     47.91974150
      1.15115115     47.81016738
      1.17117117     47.56350857
      1.19119119     47.14737653
      1.21121121     46.52903685
      1.23123123     45.68763830
      1.25125125     44.62534055
      1.27127127     43.37417784
      1.29129129     41.99653636
      1.31131131     40.57872733
      1.33133133     39.21886153
