# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -5.961147 eV
#    Energy (eV)      DOS 
      5.63081676      0.00000030
      5.65083678      0.00000092
      5.67085680      0.00000270
      5.69087682      0.00000766
      5.71089684      0.00002093
      5.73091686      0.00005500
      5.75093688      0.00013915
      5.77095690      0.00033898
      5.79097692      0.00079520
      5.81099694      0.00179681
      5.83101696      0.00391160
      5.85103698      0.00820612
      5.87105700      0.01659493
      5.89107702      0.03235916
      5.91109704      0.06086210
      5.93111706      0.11045346
      5.95113708      0.19349186
      5.97115710      0.32732472
      5.99117712      0.53496334
      6.01119714      0.84510427
      6.03121716      1.29112013
      6.05123718      1.90871596
      6.07125720      2.73215108
      6.09127722      3.78925624
      6.11129724      5.09587814
      6.13131726      6.65075681
      6.15133728      8.43205682
      6.17135730     10.39670972
      6.19137732     12.48331985
      6.21139734     14.61867108
      6.23141736     16.72699049
      6.25143738     18.74030719
      6.27145740     20.60774551
      6.29147742     22.30161102
      6.31149744     23.81872982
      6.33151746     25.17657694
      6.35153748     26.40501681
      6.37155750     27.53563312
      6.39157752     28.59132804
      6.41159755     29.57891654
      6.43161757     30.48679305
      6.45163759     31.28853658
      6.47165761     31.95180873
      6.49167763     32.45043118
      6.51169765     32.77646542
      6.53171767     32.94877615
      6.55173769     33.01513212
      6.57175771     33.04636891
      6.59177773     33.12323157
      6.61179775     33.31870716
      6.63181777     33.68029303
      6.65183779     34.21713486
      6.67185781     34.89601058
      6.69187783     35.64788279
      6.71189785     36.38380778
      6.73191787     37.01627649
      6.75193789     37.48045848
      6.77195791     37.74986097
      6.79197793     37.84257435
      6.81199795     37.81697167
      6.83201797     37.75855319
      6.85203799     37.76169839
      6.87205801     37.91088035
      6.89207803     38.26538476
      6.91209805     38.85016078
      6.93211807     39.65371289
      6.95213809     40.63244676
      6.97215811     41.71988953
      6.99217813     42.83873048
      7.01219815     43.91352561
      7.03221817     44.88201904
      7.05223819     45.70328570
      7.07225821     46.36132498
      7.09227823     46.86340496
      7.11229825     47.23338627
      7.13231827     47.50133131
      7.15233829     47.69168763
      7.17235831     47.81291434
      7.19237833     47.85133675
      7.21239835     47.77116837
      7.23241837     47.52117475
      7.25243839     47.04673998
      7.27245841     46.30462671
      7.29247843     45.27693721
      7.31249845     43.98091498
      7.33251847     42.47220583
      7.35253849     40.84070315
      7.37255851     39.19969861
      7.39257853     37.67036843
      7.41259855     36.36442988
      7.43261857     35.36805434
      7.45263859     34.72987494
      7.47265861     34.45525167
      7.49267863     34.50792582
      7.51269865     34.81891182
      7.53271867     35.30112551
      7.55273869     35.86711424
      7.57275871     36.44663751
      7.59277873     37.00095338
      7.61279875     37.53148885
      7.63281877     38.08186892
      7.65283879     38.73364085
      7.67285881     39.59704802
      7.69287883     40.79863920
      7.71289885     42.46736775
      7.73291887     44.72039623
      7.75293889     47.64941625
      7.77295891     51.30815853
      7.79297893     55.70191289
      7.81299895     60.78010735
      7.83301897     66.43305524
