#  aims_uuid : C32737CD-BA41-4EDD-A1E4-9489DAF4AB0A                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the chemical potential, mu =       -5.961147 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
        1.52671266        0.07404854        0.00003211        0.05259593        0.01233179        0.00704978        0.00203893
        1.54673268        0.10947384        0.00006541        0.07816163        0.01813754        0.01017637        0.00293289
        1.56675270        0.15831579        0.00012831        0.11377685        0.02606650        0.01425599        0.00408814
        1.58677272        0.22500258        0.00024249        0.16300222        0.03677924        0.01944222        0.00553641
        1.60679274        0.31580202        0.00044171        0.23093042        0.05121194        0.02591027        0.00730769
        1.62681276        0.43969629        0.00077592        0.32487672        0.07072048        0.03388732        0.00943584
        1.64683278        0.60936589        0.00131520        0.45514350        0.09724798        0.04369243        0.01196679
        1.66685280        0.84207268        0.00215248        0.63569609        0.13348185        0.05577556        0.01496669
        1.68687282        1.16015394        0.00340390        0.88453084        0.18295195        0.07074041        0.01852684
        1.70689284        1.59082616        0.00520523        1.22350778        0.25001625        0.08933545        0.02276145
        1.72691286        2.16507376        0.00770351        1.67747949        0.33969059        0.11240337        0.02779681
        1.74693288        2.91555629        0.01104333        2.27266722        0.45730397        0.14078937        0.03375240
        1.76695290        3.87366916        0.01534823        3.03438614        0.60799510        0.17522152        0.04071815
        1.78697292        5.06607778        0.02069883        3.98435896        0.79610041        0.21618592        0.04873367
        1.80699294        6.51116364        0.02711008        5.13794503        1.02450998        0.26382279        0.05777576
        1.82701296        8.21585398        0.03451093        6.50163830        1.29408037        0.31786582        0.06775857
        1.84703298       10.17327217        0.04272984        8.07116541        1.60319207        0.37763724        0.07854761
        1.86705300       12.36157401        0.05148967        9.83046964        1.94752814        0.44210087        0.08998570
        1.88707302       14.74423850        0.06041468       11.75180178        2.32012975        0.50996581        0.10192648
        1.90709304       17.27193691        0.06905150       13.79703499        2.71175268        0.57982759        0.11427013
        1.92711306       19.88586901        0.07690398       15.92013930        3.11150287        0.65032772        0.12699514
        1.94713308       22.52212169        0.08347918       18.07048672        3.50767007        0.72030629        0.14017943
        1.96715310       25.11625045        0.08833938       20.19637150        3.88862095        0.78891503        0.15400359
        1.98717312       27.60707352        0.09115212       22.24795804        4.24358022        0.85565458        0.16872855
        2.00719314       29.93878908        0.09172946       24.17896229        4.56314688        0.92030710        0.18464335
        2.02721316       32.06106942        0.09004866       25.94680580        4.83947400        0.98275688        0.20198408
