#  aims_uuid : C32737CD-BA41-4EDD-A1E4-9489DAF4AB0A                                
# Angular momentum resolved density for species Sas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -7.47747748       40.82763025        1.05372940       38.38118691        1.07720887        0.27128559        0.04421947
       -7.45745746       39.99817428        1.03050920       37.68988042        0.98181301        0.25366469        0.04230696
       -7.43743744       39.60927319        1.02145672       37.41185876        0.89642704        0.23856606        0.04096462
       -7.41741742       39.55649987        1.02126436       37.44581769        0.82328156        0.22609020        0.04004606
       -7.39739740       39.71840070        1.02425230       37.67485312        0.76370093        0.21620288        0.03939146
       -7.37737738       39.97702172        1.02520429       37.98605633        0.71815163        0.20875828        0.03885119
       -7.35735736       40.23594920        1.02005173       38.28774169        0.68633225        0.20351841        0.03830511
       -7.33733734       40.43390387        1.00632705       38.52239672        0.66732500        0.20017860        0.03767649
       -7.31731732       40.55223272        0.98334736       38.67373249        0.65980846        0.19840501        0.03693940
       -7.29729730       40.61501905        0.95212775       38.76658895        0.66230110        0.19788191        0.03611934
       -7.27727728       40.68127495        0.91505826       38.85918728        0.67338330        0.19835904        0.03528708
       -7.25725726       40.82993023        0.87540679       39.02844155        0.69184761        0.19968779        0.03454649
       -7.23723724       41.13992850        0.83673062       39.35058540        0.71675441        0.20183989        0.03401818
       -7.21721722       41.66921893        0.80228954       39.88078890        0.74740861        0.20490986        0.03382202
       -7.19719720       42.43718823        0.77455134       40.63616161        0.78330353        0.20910991        0.03406185
       -7.17717718       43.41465072        0.75486360       41.58612266        0.82408293        0.21476610        0.03481544
       -7.15715716       44.52384177        0.74333639       42.65250687        0.86954831        0.22231868        0.03613152
       -7.13713714       45.64837951        0.73894189       43.71938399        0.91969944        0.23232056        0.03803363
       -7.11711712       46.65067470        0.73979826       44.65016221        0.97476408        0.24542094        0.04052921
       -7.09709710       47.39262771        0.74357453       45.30794118        1.03516790        0.26232292        0.04362118
       -7.07707708       47.75517720        0.74793718       45.57478183        1.10142446        0.28371433        0.04731940
       -7.05705706       47.65332033        0.75096022       45.36655128        1.17397330        0.31018522        0.05165030
       -7.03703704       47.04503425        0.75143480       44.64174508        1.25303445        0.34215655        0.05666337
       -7.01701702       45.93426735        0.74903674       43.40440099        1.33855307        0.37984300        0.06243355
       -6.99699700       44.36915534        0.74433310       41.70223827        1.43026792        0.42325828        0.06905776
       -6.97697698       42.43664389        0.73863023       39.62125722        1.52786547        0.47224799        0.07664297
       -6.95695696       40.25409461        0.73368469       37.27749729        1.63111467        0.52651476        0.08528321
       -6.93693694       37.95786845        0.73131728       34.80607684        1.73985373        0.58559562        0.09502499
       -6.91691692       35.68891034        0.73298993       32.34758394        1.85374367        0.64876844        0.10582436
       -6.89689690       33.57618794        0.73942140       30.03255808        1.97180504        0.71489930        0.11750412
       -6.87687688       31.72012668        0.75032367       27.96592263        2.09187373        0.78228297        0.12972367
       -6.85685686       30.17924317        0.76432855       26.21418810        2.21019603        0.84855532        0.14197517
       -6.83683684       28.96332456        0.77914011       24.79842794        2.32138553        0.91075505        0.15361592
       -6.81681682       28.03541756        0.79189767       23.69512847        2.41887466        0.96557782        0.16393893
       -6.79679680       27.32280462        0.79967930       22.84520798        2.49583709        1.00980743        0.17227282
       -6.77677678       26.73474081        0.80003536       22.16937389        2.54639255        1.04084637        0.17809264
       -6.75675676       26.18284672        0.79143036       21.58628214        2.56679404        1.05722300        0.18111718
       -6.73673674       25.59935101        0.77349456       21.02926086        2.55628207        1.05894400        0.18136952
       -6.71671672       24.94905865        0.74703850       20.45786907        2.51737566        1.04759077        0.17918464
       -6.69669670       24.23270641        0.71384558       19.86205957        2.45552197        1.02611935        0.17515994
       -6.67667668       23.48163905        0.67630995       19.25868484        2.37819151        0.99839518        0.17005757
       -6.65665666       22.74580722        0.63701339       18.68192904        2.29363068        0.96855611        0.16467800
       -6.63663664       22.07843308        0.59833171       18.17049938        2.20953886        0.94033309        0.15973004
       -6.61661662       21.52109398        0.56213469       17.75485102        2.13192299        0.91646306        0.15572222
       -6.59659660       21.09251359        0.52960988       17.44738341        2.06432017        0.89830460        0.15289554
       -6.57657658       20.78327537        0.50121160       17.23763434        2.00749704        0.88572384        0.15120856
       -6.55655656       20.55728651        0.47672009       17.09327334        1.95965211        0.87726491        0.15037605
       -6.53653654       20.35939098        0.45539034       16.96641222        1.91707130        0.87056505        0.14995208
       -6.51651652       20.12727749        0.43616702       16.80362687        1.87511597        0.86292781        0.14943982
       -6.49649650       19.80494804        0.41793694       16.55731097        1.82935979        0.85193515        0.14840519
       -6.47647648       19.35467913        0.39977957       16.19571281        1.77664717        0.83596949        0.14657008
       -6.45645646       18.76474040        0.38116799       15.70932964        1.71584301        0.81453438        0.14386538
       -6.43643644       18.05112726        0.36207304       15.11221761        1.64809613        0.78830766        0.14043282
       -6.41641642       17.25302657        0.34294041       14.43803667        1.57654797        0.75892426        0.13657726
       -6.39639640       16.42330669        0.32454152       13.73197060        1.50555901        0.72855280        0.13268275
       -6.37637638       15.61655830        0.30773580       13.04067150        1.43965658        0.69937951        0.12911490
       -6.35635636       14.87773149        0.29321029       12.40277253        1.38248323        0.67313132        0.12613413
       -6.33633634       14.23405066        0.28127069       11.84217458        1.33601560        0.65074978        0.12384003
       -6.31631632       13.69176993        0.27174159       11.36536363        1.30023062        0.63227677        0.12215732
       -6.29629630       13.23784614        0.26399826       10.96278569        1.27325192        0.61694878        0.12086149
       -6.27627628       12.84526262        0.25711089       10.61321159        1.25186693        0.60344088        0.11963233
       -6.25625626       12.47996967        0.25005011       10.28941402        1.23221523        0.59017191        0.11811838
       -6.23623624       12.10741129        0.24189093        9.96350037        1.21043854        0.57558573        0.11599571
       -6.21621622       11.69727007        0.23196210        9.61079701        1.18314741        0.55835322        0.11301033
       -6.19619620       11.22603236        0.21991472        9.21197246        1.14766349        0.53748110        0.10900060
       -6.17617618       10.67782593        0.20571335        8.75377113        1.10209097        0.51234782        0.10390266
       -6.15615616       10.04439551        0.18957522        8.22905474        1.04531845        0.48270237        0.09774473
       -6.13613614        9.32497735        0.17189067        7.63675637        0.97703871        0.44865561        0.09063599
       -6.11611612        8.52637197        0.15315145        6.98197643        0.89781640        0.41067444        0.08275325
       -6.09609610        7.66299442        0.13389917        6.27603544        0.80916556        0.36956867        0.07432559
       -6.07607608        6.75638332        0.11469162        5.53606711        0.71355803        0.32645052        0.06561605
       -6.05605606        5.83370739        0.09607706        4.78379053        0.61428851        0.28265124        0.05690004
       -6.03603604        4.92516183        0.07856651        4.04338944        0.51516871        0.23959530        0.04844188
       -6.01601602        4.06060110        0.06260037        3.33878947        0.42008833        0.19865027        0.04047266
       -5.99599600        3.26608755        0.04851351        2.69088451        0.33253372        0.16098244        0.03317337
       -5.97597598        2.56110622        0.03650727        2.11531115        0.25517434        0.12744778        0.02666569
       -5.95595596        1.95699770        0.02663717        1.62120431        0.18960710        0.09853769        0.02101143
       -5.93593594        1.45679984        0.01882058        1.21107659        0.13630048        0.07438320        0.01621900
       -5.91591592        1.05631935        0.01286296        0.88167084        0.09472444        0.05480698        0.01225413
       -5.89589590        0.74600158        0.00849600        0.62544003        0.06360952        0.03940396        0.00905207
       -5.87587588        0.51308733        0.00541908        0.43225021        0.04125885        0.02763029        0.00652889
       -5.85585586        0.34361801        0.00333583        0.29096388        0.02584307        0.01888427        0.00459096
       -5.83583584        0.22401028        0.00198074        0.19068751        0.01562965        0.01257010        0.00314228
       -5.81581582        0.14209482        0.00113401        0.12160264        0.00912687        0.00814122        0.00209008
       -5.79579580        0.08764991        0.00062578        0.07540404        0.00514622        0.00512496        0.00134890
       -5.77577578        0.05253775        0.00033276        0.04542708        0.00280227        0.00313221        0.00084345
       -5.75575576        0.03057549        0.00017046        0.02656443        0.00147391        0.00185639        0.00051030
       -5.73573574        0.01726074        0.00008411        0.01506349        0.00074901        0.00106574        0.00029839
       -5.71571572        0.00944312        0.00003997        0.00827480        0.00036787        0.00059202        0.00016845
       -5.69569570        0.00500181        0.00001829        0.00439921        0.00017467        0.00031790        0.00009174
       -5.67567568        0.00256268        0.00000806        0.00226139        0.00008021        0.00016487        0.00004816
       -5.65565566        0.00126894        0.00000342        0.00112302        0.00003564        0.00008251        0.00002436
       -5.63563564        0.00060677        0.00000139        0.00053836        0.00001532        0.00003982        0.00001186
       -5.61561562        0.00027998        0.00000055        0.00024897        0.00000638        0.00001852        0.00000556
       -5.59559560        0.00012459        0.00000021        0.00011100        0.00000257        0.00000830        0.00000251
       -5.57557558        0.00005343        0.00000008        0.00004769        0.00000100        0.00000358        0.00000109
       -5.55555556        0.00002208        0.00000003        0.00001973        0.00000038        0.00000149        0.00000045
       -5.53553554        0.00000878        0.00000001        0.00000786        0.00000014        0.00000059        0.00000018
       -5.51551552        0.00000336        0.00000000        0.00000301        0.00000005        0.00000023        0.00000007
       -5.49549550        0.00000124        0.00000000        0.00000111        0.00000002        0.00000008        0.00000003
       -5.47547548        0.00000044        0.00000000        0.00000039        0.00000001        0.00000003        0.00000001
       -5.45545546        0.00000015        0.00000000        0.00000013        0.00000000        0.00000001        0.00000000
       -5.43543544        0.00000005        0.00000000        0.00000004        0.00000000        0.00000000        0.00000000
       -5.41541542        0.00000002        0.00000000        0.00000001        0.00000000        0.00000000        0.00000000
       -5.39539540        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.37537538        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.35535536        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.33533534        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.31531532        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
