# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
     -1.53153153     82.59514356
     -1.51151151     77.55808228
     -1.49149149     73.03895866
     -1.47147147     68.97498502
     -1.45145145     65.29603748
     -1.43143143     61.93432201
     -1.41141141     58.82949252
     -1.39139139     55.93131520
     -1.37137137     53.20111837
     -1.35135135     50.61213365
     -1.33133133     48.14816496
     -1.31131131     45.80014056
     -1.29129129     43.56084188
     -1.27127127     41.41897727
     -1.25125125     39.35427953
     -1.23123123     37.33519318
     -1.21121121     35.32004308
     -1.19119119     33.26163257
     -1.17117117     31.11434963
     -1.15115115     28.84229953
     -1.13113113     26.42680269
     -1.11111111     23.87174642
     -1.09109109     21.20566981
     -1.07107107     18.48001886
     -1.05105105     15.76367868
     -1.03103103     13.13459162
     -1.01101101     10.66987544
     -0.99099099      8.43620228
     -0.97097097      6.48215709
     -0.95095095      4.83383988
     -0.93093093      3.49422180
     -0.91091091      2.44592971
     -0.89089089      1.65645986
     -0.87087087      1.08448024
     -0.85085085      0.68591873
     -0.83083083      0.41887163
     -0.81081081      0.24684746
     -0.79079079      0.14032283
     -0.77077077      0.07691633
     -0.75075075      0.04064062
     -0.73073073      0.02069347
     -0.71071071      0.01015159
     -0.69069069      0.00479702
     -0.67067067      0.00218307
     -0.65065065      0.00095665
     -0.63063063      0.00040361
     -0.61061061      0.00016393
     -0.59059059      0.00006409
     -0.57057057      0.00002411
     -0.55055055      0.00000873
     -0.53053053      0.00000304
     -0.51051051      0.00000102
     -0.49049049      0.00000033
     -0.47047047      0.00000010
     -0.45045045      0.00000003
     -0.43043043      0.00000001
     -0.41041041      0.00000000
     -0.39039039      0.00000001
     -0.37037037      0.00000003
     -0.35035035      0.00000009
     -0.33033033      0.00000030
     -0.31031031      0.00000092
     -0.29029029      0.00000270
     -0.27027027      0.00000766
     -0.25025025      0.00002093
     -0.23023023      0.00005500
     -0.21021021      0.00013915
     -0.19019019      0.00033898
     -0.17017017      0.00079520
     -0.15015015      0.00179681
     -0.13013013      0.00391160
     -0.11011011      0.00820612
     -0.09009009      0.01659493
